,Date,Temp
40056,2013-07-27,23.1
40057,2013-07-28,22.23
40058,2013-07-28,21.56
40059,2013-07-28,20.5
40060,2013-07-28,21.34
40061,2013-07-28,20.22
40062,2013-07-28,26.7
40063,2013-07-28,26.03
40064,2013-07-28,23.9
40065,2013-07-28,25.35
40066,2013-07-28,25.42
40067,2013-07-28,26.37
40068,2013-07-28,27.55
40069,2013-07-28,27.94
40070,2013-07-28,28.72
40071,2013-07-28,30.29
40072,2013-07-28,30.92
40073,2013-07-28,31.59
40074,2013-07-28,31.0
40075,2013-07-28,30.1
40076,2013-07-28,28.17
40077,2013-07-28,26.61
40078,2013-07-28,25.09
40079,2013-07-28,22.93
40080,2013-07-28,19.96
40081,2013-07-29,19.77
40082,2013-07-29,19.49
40083,2013-07-29,19.14
40084,2013-07-29,19.04
40085,2013-07-29,18.94
40086,2013-07-29,19.15
40087,2013-07-29,19.1
40088,2013-07-29,18.62
40089,2013-07-29,18.64
40090,2013-07-29,19.23
40091,2013-07-29,20.44
40092,2013-07-29,20.56
40093,2013-07-29,21.64
40094,2013-07-29,23.44
40095,2013-07-29,23.23
40096,2013-07-29,23.13
40097,2013-07-29,21.01
40098,2013-07-29,20.33
40099,2013-07-29,19.6
40100,2013-07-29,18.93
40101,2013-07-29,19.11
40102,2013-07-29,16.8
40103,2013-07-29,16.59
40104,2013-07-29,16.58
40105,2013-07-30,16.61
40106,2013-07-30,16.36
40107,2013-07-30,16.66
40108,2013-07-30,16.48
40109,2013-07-30,16.09
40110,2013-07-30,15.56
40111,2013-07-30,15.82
40112,2013-07-30,16.71
40113,2013-07-30,18.45
40114,2013-07-30,20.32
40115,2013-07-30,20.42
40116,2013-07-30,21.3
40117,2013-07-30,22.08
40118,2013-07-30,23.74
40119,2013-07-30,24.14
40120,2013-07-30,24.02
40121,2013-07-30,24.61
40122,2013-07-30,23.65
40123,2013-07-30,23.05
40124,2013-07-30,21.64
40125,2013-07-30,20.38
40126,2013-07-30,20.02
40127,2013-07-30,18.97
40128,2013-07-30,18.05
40129,2013-07-31,18.02
40130,2013-07-31,17.54
40131,2013-07-31,18.01
40132,2013-07-31,18.98
40133,2013-07-31,18.19
40134,2013-07-31,18.53
40135,2013-07-31,18.81
40136,2013-07-31,18.05
40137,2013-07-31,19.45
40138,2013-07-31,20.04
40139,2013-07-31,21.62
40140,2013-07-31,22.49
40141,2013-07-31,23.43
40142,2013-07-31,21.55
40143,2013-07-31,22.2
40144,2013-07-31,23.58
40145,2013-07-31,23.1
40146,2013-07-31,22.74
40147,2013-07-31,22.76
40148,2013-07-31,21.77
40149,2013-07-31,20.78
40150,2013-07-31,20.06
40151,2013-07-31,19.07
40152,2013-07-31,17.25
40153,2013-08-01,15.93
40154,2013-08-01,15.51
40155,2013-08-01,14.84
40156,2013-08-01,14.16
40157,2013-08-01,13.89
40158,2013-08-01,13.5
40159,2013-08-01,14.71
40160,2013-08-01,16.21
40161,2013-08-01,19.16
40162,2013-08-01,21.73
40163,2013-08-01,24.02
40164,2013-08-01,25.4
40165,2013-08-01,26.26
40166,2013-08-01,27.9
40167,2013-08-01,28.4
40168,2013-08-01,29.38
40169,2013-08-01,29.71
40170,2013-08-01,29.96
40171,2013-08-01,30.68
40172,2013-08-01,28.66
40173,2013-08-01,27.5
40174,2013-08-01,25.03
40175,2013-08-01,22.96
40176,2013-08-01,20.93
40177,2013-08-02,19.95
40178,2013-08-02,18.32
40179,2013-08-02,18.03
40180,2013-08-02,17.43
40181,2013-08-02,16.32
40182,2013-08-02,15.73
40183,2013-08-02,17.22
40184,2013-08-02,19.41
40185,2013-08-02,22.47
40186,2013-08-02,25.32
40187,2013-08-02,29.02
40188,2013-08-02,31.36
40189,2013-08-02,32.76
40190,2013-08-02,33.15
40191,2013-08-02,33.76
40192,2013-08-02,34.23
40193,2013-08-02,34.09
40194,2013-08-02,34.08
40195,2013-08-02,34.13
40196,2013-08-02,32.61
40197,2013-08-02,30.94
40198,2013-08-02,27.91
40199,2013-08-02,25.28
40200,2013-08-02,24.18
40201,2013-08-03,21.74
40202,2013-08-03,20.94
40203,2013-08-03,19.52
40204,2013-08-03,18.44
40205,2013-08-03,17.85
40206,2013-08-03,17.9
40207,2013-08-03,18.1
40208,2013-08-03,19.76
40209,2013-08-03,22.73
40210,2013-08-03,28.64
40211,2013-08-03,28.07
40212,2013-08-03,28.28
40213,2013-08-03,29.42
40214,2013-08-03,29.77
40215,2013-08-03,29.96
40216,2013-08-03,30.95
40217,2013-08-03,31.23
40218,2013-08-03,30.84
40219,2013-08-03,30.56
40220,2013-08-03,28.69
40221,2013-08-03,26.78
40222,2013-08-03,25.11
40223,2013-08-03,23.9
40224,2013-08-03,23.16
40225,2013-08-04,22.34
40226,2013-08-04,21.38
40227,2013-08-04,20.86
40228,2013-08-04,20.3
40229,2013-08-04,19.71
40230,2013-08-04,19.83
40231,2013-08-04,18.68
40232,2013-08-04,19.09
40233,2013-08-04,20.17
40234,2013-08-04,21.17
40235,2013-08-04,22.69
40236,2013-08-04,24.91
40237,2013-08-04,26.08
40238,2013-08-04,24.24
40239,2013-08-04,19.73
40240,2013-08-04,20.15
40241,2013-08-04,21.03
40242,2013-08-04,21.73
40243,2013-08-04,22.63
40244,2013-08-04,22.15
40245,2013-08-04,21.07
40246,2013-08-04,20.17
40247,2013-08-04,19.86
40248,2013-08-04,19.13
40249,2013-08-05,18.3
40250,2013-08-05,17.75
40251,2013-08-05,17.44
40252,2013-08-05,17.26
40253,2013-08-05,16.96
40254,2013-08-05,17.07
40255,2013-08-05,17.38
40256,2013-08-05,18.32
40257,2013-08-05,19.66
40258,2013-08-05,20.22
40259,2013-08-05,22.58
40260,2013-08-05,24.82
40261,2013-08-05,26.08
40262,2013-08-05,27.27
40263,2013-08-05,27.29
40264,2013-08-05,28.61
40265,2013-08-05,28.44
40266,2013-08-05,28.3
40267,2013-08-05,28.26
40268,2013-08-05,27.09
40269,2013-08-05,26.08
40270,2013-08-05,25.0
40271,2013-08-05,22.89
40272,2013-08-05,22.13
40273,2013-08-06,21.44
40274,2013-08-06,21.05
40275,2013-08-06,19.45
40276,2013-08-06,19.15
40277,2013-08-06,18.99
40278,2013-08-06,18.74
40279,2013-08-06,19.84
40280,2013-08-06,21.15
40281,2013-08-06,22.15
40282,2013-08-06,25.52
40283,2013-08-06,28.9
40284,2013-08-06,29.76
40285,2013-08-06,30.7
40286,2013-08-06,23.26
40287,2013-08-06,25.29
40288,2013-08-06,26.29
40289,2013-08-06,26.82
40290,2013-08-06,25.62
40291,2013-08-06,23.68
40292,2013-08-06,17.24
40293,2013-08-06,17.19
40294,2013-08-06,17.43
40295,2013-08-06,17.2
40296,2013-08-06,16.68
40297,2013-08-07,16.29
40298,2013-08-07,16.17
40299,2013-08-07,16.28
40300,2013-08-07,16.01
40301,2013-08-07,16.42
40302,2013-08-07,16.73
40303,2013-08-07,16.97
40304,2013-08-07,17.03
40305,2013-08-07,17.52
40306,2013-08-07,19.42
40307,2013-08-07,19.38
40308,2013-08-07,20.21
40309,2013-08-07,21.77
40310,2013-08-07,22.78
40311,2013-08-07,23.97
40312,2013-08-07,24.75
40313,2013-08-07,25.28
40314,2013-08-07,24.76
40315,2013-08-07,24.81
40316,2013-08-07,23.41
40317,2013-08-07,22.7
40318,2013-08-07,22.33
40319,2013-08-07,21.57
40320,2013-08-07,20.93
40321,2013-08-08,20.7
40322,2013-08-08,21.29
40323,2013-08-08,21.4
40324,2013-08-08,20.47
40325,2013-08-08,20.32
40326,2013-08-08,19.86
40327,2013-08-08,19.61
40328,2013-08-08,19.53
40329,2013-08-08,19.47
40330,2013-08-08,20.51
40331,2013-08-08,21.5
40332,2013-08-08,21.93
40333,2013-08-08,23.57
40334,2013-08-08,23.95
40335,2013-08-08,24.67
40336,2013-08-08,24.2
40337,2013-08-08,23.8
40338,2013-08-08,22.07
40339,2013-08-08,21.16
40340,2013-08-08,19.87
40341,2013-08-08,18.58
40342,2013-08-08,17.03
40343,2013-08-08,16.76
40344,2013-08-08,16.66
40345,2013-08-09,16.51
40346,2013-08-09,16.31
40347,2013-08-09,16.6
40348,2013-08-09,16.16
40349,2013-08-09,16.29
40350,2013-08-09,16.14
40351,2013-08-09,16.4
40352,2013-08-09,16.11
40353,2013-08-09,16.23
40354,2013-08-09,16.43
40355,2013-08-09,16.95
40356,2013-08-09,17.45
40357,2013-08-09,17.81
40358,2013-08-09,17.84
40359,2013-08-09,17.96
40360,2013-08-09,18.46
40361,2013-08-09,18.18
40362,2013-08-09,18.15
40363,2013-08-09,18.03
40364,2013-08-09,17.63
40365,2013-08-09,17.39
40366,2013-08-09,16.79
40367,2013-08-09,15.78
40368,2013-08-09,15.04
40369,2013-08-10,14.38
40370,2013-08-10,14.24
40371,2013-08-10,14.33
40372,2013-08-10,14.39
40373,2013-08-10,14.23
40374,2013-08-10,13.63
40375,2013-08-10,13.12
40376,2013-08-10,13.73
40377,2013-08-10,15.6
40378,2013-08-10,19.38
40379,2013-08-10,20.99
40380,2013-08-10,22.24
40381,2013-08-10,23.12
40382,2013-08-10,23.28
40383,2013-08-10,23.94
40384,2013-08-10,17.21
40385,2013-08-10,22.06
40386,2013-08-10,23.15
40387,2013-08-10,23.52
40388,2013-08-10,22.01
40389,2013-08-10,20.07
40390,2013-08-10,19.1
40391,2013-08-10,18.67
40392,2013-08-10,18.23
40393,2013-08-11,16.99
40394,2013-08-11,16.53
40395,2013-08-11,16.19
40396,2013-08-11,15.77
40397,2013-08-11,14.77
40398,2013-08-11,14.06
40399,2013-08-11,13.32
40400,2013-08-11,14.89
40401,2013-08-11,15.11
40402,2013-08-11,16.7
40403,2013-08-11,16.11
40404,2013-08-11,17.49
40405,2013-08-11,17.49
40406,2013-08-11,17.84
40407,2013-08-11,18.18
40408,2013-08-11,19.19
40409,2013-08-11,19.55
40410,2013-08-11,20.21
40411,2013-08-11,19.49
40412,2013-08-11,18.68
40413,2013-08-11,16.9
40414,2013-08-11,15.42
40415,2013-08-11,14.01
40416,2013-08-11,12.64
40417,2013-08-12,11.66
40418,2013-08-12,10.69
40419,2013-08-12,10.43
40420,2013-08-12,9.6
40421,2013-08-12,9.38
40422,2013-08-12,9.2
40423,2013-08-12,10.04
40424,2013-08-12,11.71
40425,2013-08-12,14.89
40426,2013-08-12,19.33
40427,2013-08-12,21.39
40428,2013-08-12,21.53
40429,2013-08-12,22.55
40430,2013-08-12,23.24
40431,2013-08-12,22.27
40432,2013-08-12,23.28
40433,2013-08-12,23.19
40434,2013-08-12,22.25
40435,2013-08-12,20.01
40436,2013-08-12,19.65
40437,2013-08-12,18.68
40438,2013-08-12,14.18
40439,2013-08-12,13.33
40440,2013-08-12,12.7
40441,2013-08-13,12.27
40442,2013-08-13,12.06
40443,2013-08-13,11.63
40444,2013-08-13,10.83
40445,2013-08-13,10.47
40446,2013-08-13,10.43
40447,2013-08-13,11.0
40448,2013-08-13,12.07
40449,2013-08-13,14.86
40450,2013-08-13,15.51
40451,2013-08-13,16.42
40452,2013-08-13,16.33
40453,2013-08-13,15.41
40454,2013-08-13,17.39
40455,2013-08-13,18.47
40456,2013-08-13,17.01
40457,2013-08-13,15.88
40458,2013-08-13,17.58
40459,2013-08-13,16.77
40460,2013-08-13,15.82
40461,2013-08-13,14.96
40462,2013-08-13,14.2
40463,2013-08-13,13.6
40464,2013-08-13,12.8
40465,2013-08-14,12.55
40466,2013-08-14,11.69
40467,2013-08-14,11.45
40468,2013-08-14,11.06
40469,2013-08-14,9.97
40470,2013-08-14,9.0
40471,2013-08-14,9.67
40472,2013-08-14,11.87
40473,2013-08-14,14.46
40474,2013-08-14,15.46
40475,2013-08-14,16.41
40476,2013-08-14,17.4
40477,2013-08-14,17.94
40478,2013-08-14,18.3
40479,2013-08-14,18.46
40480,2013-08-14,18.7
40481,2013-08-14,18.44
40482,2013-08-14,19.05
40483,2013-08-14,19.78
40484,2013-08-14,17.71
40485,2013-08-14,17.29
40486,2013-08-14,13.64
40487,2013-08-14,12.64
40488,2013-08-14,11.52
40489,2013-08-15,10.51
40490,2013-08-15,9.73
40491,2013-08-15,8.94
40492,2013-08-15,8.46
40493,2013-08-15,8.25
40494,2013-08-15,7.71
40495,2013-08-15,7.83
40496,2013-08-15,9.61
40497,2013-08-15,11.66
40498,2013-08-15,15.27
40499,2013-08-15,18.07
40500,2013-08-15,20.54
40501,2013-08-15,21.3
40502,2013-08-15,21.99
40503,2013-08-15,22.17
40504,2013-08-15,22.07
40505,2013-08-15,22.46
40506,2013-08-15,22.41
40507,2013-08-15,21.34
40508,2013-08-15,20.84
40509,2013-08-15,19.03
40510,2013-08-15,17.32
40511,2013-08-15,15.57
40512,2013-08-15,14.69
40513,2013-08-16,13.31
40514,2013-08-16,13.04
40515,2013-08-16,11.9
40516,2013-08-16,11.11
40517,2013-08-16,10.36
40518,2013-08-16,9.67
40519,2013-08-16,10.6
40520,2013-08-16,12.57
40521,2013-08-16,14.13
40522,2013-08-16,18.08
40523,2013-08-16,21.23
40524,2013-08-16,23.46
40525,2013-08-16,24.23
40526,2013-08-16,25.15
40527,2013-08-16,25.7
40528,2013-08-16,26.33
40529,2013-08-16,26.69
40530,2013-08-16,26.94
40531,2013-08-16,28.0
40532,2013-08-16,25.07
40533,2013-08-16,22.45
40534,2013-08-16,20.49
40535,2013-08-16,18.91
40536,2013-08-16,16.44
40537,2013-08-17,16.36
40538,2013-08-17,15.63
40539,2013-08-17,14.09
40540,2013-08-17,13.42
40541,2013-08-17,13.32
40542,2013-08-17,13.17
40543,2013-08-17,12.79
40544,2013-08-17,14.66
40545,2013-08-17,16.67
40546,2013-08-17,20.39
40547,2013-08-17,23.91
40548,2013-08-17,26.69
40549,2013-08-17,26.33
40550,2013-08-17,27.2
40551,2013-08-17,26.64
40552,2013-08-17,27.18
40553,2013-08-17,27.03
40554,2013-08-17,26.83
40555,2013-08-17,26.63
40556,2013-08-17,25.47
40557,2013-08-17,23.09
40558,2013-08-17,21.67
40559,2013-08-17,19.73
40560,2013-08-17,19.26
40561,2013-08-18,17.54
40562,2013-08-18,16.72
40563,2013-08-18,15.73
40564,2013-08-18,15.75
40565,2013-08-18,14.86
40566,2013-08-18,15.06
40567,2013-08-18,14.93
40568,2013-08-18,15.87
40569,2013-08-18,17.59
40570,2013-08-18,20.91
40571,2013-08-18,24.32
40572,2013-08-18,24.25
40573,2013-08-18,23.81
40574,2013-08-18,24.49
40575,2013-08-18,24.46
40576,2013-08-18,24.06
40577,2013-08-18,18.75
40578,2013-08-18,18.83
40579,2013-08-18,19.27
40580,2013-08-18,18.87
40581,2013-08-18,19.31
40582,2013-08-18,19.75
40583,2013-08-18,19.06
40584,2013-08-18,19.23
40585,2013-08-19,18.43
40586,2013-08-19,18.78
40587,2013-08-19,18.42
40588,2013-08-19,17.58
40589,2013-08-19,17.22
40590,2013-08-19,16.55
40591,2013-08-19,16.47
40592,2013-08-19,16.58
40593,2013-08-19,17.19
40594,2013-08-19,17.88
40595,2013-08-19,17.75
40596,2013-08-19,19.07
40597,2013-08-19,20.1
40598,2013-08-19,20.6
40599,2013-08-19,20.83
40600,2013-08-19,20.11
40601,2013-08-19,20.19
40602,2013-08-19,20.45
40603,2013-08-19,20.38
40604,2013-08-19,18.9
40605,2013-08-19,18.12
40606,2013-08-19,16.27
40607,2013-08-19,15.36
40608,2013-08-19,14.74
40609,2013-08-20,14.58
40610,2013-08-20,14.34
40611,2013-08-20,12.33
40612,2013-08-20,12.08
40613,2013-08-20,11.89
40614,2013-08-20,12.13
40615,2013-08-20,12.39
40616,2013-08-20,12.92
40617,2013-08-20,14.55
40618,2013-08-20,15.51
40619,2013-08-20,16.55
40620,2013-08-20,17.56
40621,2013-08-20,17.5
40622,2013-08-20,18.07
40623,2013-08-20,18.83
40624,2013-08-20,17.91
40625,2013-08-20,19.71
40626,2013-08-20,19.95
40627,2013-08-20,19.95
40628,2013-08-20,18.72
40629,2013-08-20,17.93
40630,2013-08-20,17.17
40631,2013-08-20,16.47
40632,2013-08-20,15.26
40633,2013-08-21,14.92
40634,2013-08-21,14.16
40635,2013-08-21,12.89
40636,2013-08-21,11.94
40637,2013-08-21,10.88
40638,2013-08-21,10.26
40639,2013-08-21,10.29
40640,2013-08-21,12.32
40641,2013-08-21,14.14
40642,2013-08-21,15.72
40643,2013-08-21,18.33
40644,2013-08-21,19.6
40645,2013-08-21,21.0
40646,2013-08-21,21.04
40647,2013-08-21,21.2
40648,2013-08-21,21.83
40649,2013-08-21,21.34
40650,2013-08-21,21.13
40651,2013-08-21,20.46
40652,2013-08-21,19.33
40653,2013-08-21,18.07
40654,2013-08-21,17.73
40655,2013-08-21,16.0
40656,2013-08-21,14.73
40657,2013-08-22,13.67
40658,2013-08-22,12.52
40659,2013-08-22,11.91
40660,2013-08-22,11.23
40661,2013-08-22,10.9
40662,2013-08-22,10.98
40663,2013-08-22,10.56
40664,2013-08-22,12.58
40665,2013-08-22,14.51
40666,2013-08-22,17.42
40667,2013-08-22,19.06
40668,2013-08-22,21.08
40669,2013-08-22,21.99
40670,2013-08-22,22.18
40671,2013-08-22,23.18
40672,2013-08-22,23.41
40673,2013-08-22,23.49
40674,2013-08-22,23.04
40675,2013-08-22,22.09
40676,2013-08-22,20.79
40677,2013-08-22,19.59
40678,2013-08-22,18.56
40679,2013-08-22,18.27
40680,2013-08-22,16.65
40681,2013-08-23,14.63
40682,2013-08-23,13.55
40683,2013-08-23,12.66
40684,2013-08-23,12.13
40685,2013-08-23,11.61
40686,2013-08-23,11.3
40687,2013-08-23,11.6
40688,2013-08-23,12.33
40689,2013-08-23,14.74
40690,2013-08-23,15.03
40691,2013-08-23,15.68
40692,2013-08-23,17.79
40693,2013-08-23,18.49
40694,2013-08-23,19.71
40695,2013-08-23,19.89
40696,2013-08-23,19.54
40697,2013-08-23,19.49
40698,2013-08-23,19.21
40699,2013-08-23,18.9
40700,2013-08-23,18.35
40701,2013-08-23,17.58
40702,2013-08-23,17.54
40703,2013-08-23,16.96
40704,2013-08-23,16.73
40705,2013-08-24,16.47
40706,2013-08-24,16.17
40707,2013-08-24,14.66
40708,2013-08-24,13.34
40709,2013-08-24,12.4
40710,2013-08-24,12.33
40711,2013-08-24,12.22
40712,2013-08-24,13.75
40713,2013-08-24,16.16
40714,2013-08-24,17.92
40715,2013-08-24,20.31
40716,2013-08-24,21.88
40717,2013-08-24,23.17
40718,2013-08-24,23.44
40719,2013-08-24,24.08
40720,2013-08-24,24.29
40721,2013-08-24,23.93
40722,2013-08-24,23.62
40723,2013-08-24,22.85
40724,2013-08-24,21.94
40725,2013-08-24,20.44
40726,2013-08-24,19.94
40727,2013-08-24,19.34
40728,2013-08-24,18.76
40729,2013-08-25,17.99
40730,2013-08-25,16.74
40731,2013-08-25,16.53
40732,2013-08-25,15.57
40733,2013-08-25,14.69
40734,2013-08-25,14.28
40735,2013-08-25,13.89
40736,2013-08-25,14.72
40737,2013-08-25,15.9
40738,2013-08-25,16.61
40739,2013-08-25,18.01
40740,2013-08-25,18.64
40741,2013-08-25,19.46
40742,2013-08-25,20.89
40743,2013-08-25,21.29
40744,2013-08-25,20.73
40745,2013-08-25,18.5
40746,2013-08-25,15.91
40747,2013-08-25,14.83
40748,2013-08-25,14.98
40749,2013-08-25,15.13
40750,2013-08-25,15.38
40751,2013-08-25,15.21
40752,2013-08-25,14.89
40753,2013-08-26,14.78
40754,2013-08-26,14.94
40755,2013-08-26,15.07
40756,2013-08-26,14.7
40757,2013-08-26,14.79
40758,2013-08-26,14.73
40759,2013-08-26,14.45
40760,2013-08-26,14.23
40761,2013-08-26,14.32
40762,2013-08-26,14.45
40763,2013-08-26,15.21
40764,2013-08-26,16.35
40765,2013-08-26,17.58
40766,2013-08-26,18.94
40767,2013-08-26,19.66
40768,2013-08-26,19.89
40769,2013-08-26,19.91
40770,2013-08-26,19.0
40771,2013-08-26,18.58
40772,2013-08-26,17.86
40773,2013-08-26,17.65
40774,2013-08-26,16.6
40775,2013-08-26,16.82
40776,2013-08-26,16.18
40777,2013-08-27,14.76
40778,2013-08-27,13.92
40779,2013-08-27,14.21
40780,2013-08-27,13.43
40781,2013-08-27,13.1
40782,2013-08-27,11.78
40783,2013-08-27,11.15
40784,2013-08-27,11.59
40785,2013-08-27,13.67
40786,2013-08-27,15.24
40787,2013-08-27,16.53
40788,2013-08-27,18.12
40789,2013-08-27,19.8
40790,2013-08-27,20.16
40791,2013-08-27,21.0
40792,2013-08-27,20.63
40793,2013-08-27,20.41
40794,2013-08-27,20.03
40795,2013-08-27,19.16
40796,2013-08-27,18.41
40797,2013-08-27,17.56
40798,2013-08-27,16.26
40799,2013-08-27,15.38
40800,2013-08-27,13.89
40801,2013-08-28,12.76
40802,2013-08-28,11.98
40803,2013-08-28,11.01
40804,2013-08-28,10.66
40805,2013-08-28,10.68
40806,2013-08-28,10.58
40807,2013-08-28,10.25
40808,2013-08-28,12.03
40809,2013-08-28,15.0
40810,2013-08-28,17.0
40811,2013-08-28,18.33
40812,2013-08-28,19.16
40813,2013-08-28,19.47
40814,2013-08-28,20.53
40815,2013-08-28,20.54
40816,2013-08-28,20.73
40817,2013-08-28,21.91
40818,2013-08-28,21.52
40819,2013-08-28,19.11
40820,2013-08-28,19.88
40821,2013-08-28,18.5
40822,2013-08-28,16.64
40823,2013-08-28,16.81
40824,2013-08-28,15.15
40825,2013-08-29,13.67
40826,2013-08-29,13.16
40827,2013-08-29,12.31
40828,2013-08-29,11.79
40829,2013-08-29,10.46
40830,2013-08-29,9.75
40831,2013-08-29,9.89
40832,2013-08-29,11.35
40833,2013-08-29,13.89
40834,2013-08-29,16.6
40835,2013-08-29,19.13
40836,2013-08-29,20.77
40837,2013-08-29,21.96
40838,2013-08-29,22.98
40839,2013-08-29,22.62
40840,2013-08-29,23.05
40841,2013-08-29,24.29
40842,2013-08-29,23.13
40843,2013-08-29,22.51
40844,2013-08-29,20.75
40845,2013-08-29,18.77
40846,2013-08-29,17.71
40847,2013-08-29,16.14
40848,2013-08-29,15.09
40849,2013-08-30,13.97
40850,2013-08-30,13.17
40851,2013-08-30,11.98
40852,2013-08-30,11.33
40853,2013-08-30,10.43
40854,2013-08-30,10.32
40855,2013-08-30,10.38
40856,2013-08-30,11.41
40857,2013-08-30,14.14
40858,2013-08-30,16.74
40859,2013-08-30,19.91
40860,2013-08-30,22.64
40861,2013-08-30,23.5
40862,2013-08-30,24.3
40863,2013-08-30,24.35
40864,2013-08-30,25.06
40865,2013-08-30,24.14
40866,2013-08-30,23.94
40867,2013-08-30,22.82
40868,2013-08-30,22.1
40869,2013-08-30,21.33
40870,2013-08-30,18.58
40871,2013-08-30,17.45
40872,2013-08-30,16.54
40873,2013-08-31,16.03
40874,2013-08-31,15.68
40875,2013-08-31,15.21
40876,2013-08-31,14.37
40877,2013-08-31,14.1
40878,2013-08-31,13.4
40879,2013-08-31,13.29
40880,2013-08-31,13.4
40881,2013-08-31,15.82
40882,2013-08-31,17.74
40883,2013-08-31,21.09
40884,2013-08-31,21.38
40885,2013-08-31,22.45
40886,2013-08-31,22.65
40887,2013-08-31,23.37
40888,2013-08-31,22.38
40889,2013-08-31,21.74
40890,2013-08-31,21.47
40891,2013-08-31,20.63
40892,2013-08-31,20.12
40893,2013-08-31,16.45
40894,2013-08-31,15.68
40895,2013-08-31,14.23
40896,2013-08-31,14.29
40897,2013-09-01,14.41
40898,2013-09-01,12.71
40899,2013-09-01,11.65
40900,2013-09-01,11.33
40901,2013-09-01,11.48
40902,2013-09-01,11.59
40903,2013-09-01,10.98
40904,2013-09-01,11.65
40905,2013-09-01,13.19
40906,2013-09-01,14.29
40907,2013-09-01,14.74
40908,2013-09-01,15.57
40909,2013-09-01,16.25
40910,2013-09-01,16.05
40911,2013-09-01,17.16
40912,2013-09-01,16.93
40913,2013-09-01,16.86
40914,2013-09-01,16.5
40915,2013-09-01,15.9
40916,2013-09-01,14.88
40917,2013-09-01,13.91
40918,2013-09-01,13.46
40919,2013-09-01,13.52
40920,2013-09-01,13.61
40921,2013-09-02,13.74
40922,2013-09-02,13.61
40923,2013-09-02,13.46
40924,2013-09-02,13.28
40925,2013-09-02,13.27
40926,2013-09-02,13.05
40927,2013-09-02,12.99
40928,2013-09-02,13.43
40929,2013-09-02,14.17
40930,2013-09-02,15.18
40931,2013-09-02,14.47
40932,2013-09-02,14.17
40933,2013-09-02,14.48
40934,2013-09-02,15.04
40935,2013-09-02,16.23
40936,2013-09-02,16.22
40937,2013-09-02,16.98
40938,2013-09-02,17.1
40939,2013-09-02,17.59
40940,2013-09-02,17.92
40941,2013-09-02,18.03
40942,2013-09-02,17.99
40943,2013-09-02,17.9
40944,2013-09-02,17.65
40945,2013-09-03,17.6
40946,2013-09-03,17.52
40947,2013-09-03,17.24
40948,2013-09-03,16.65
40949,2013-09-03,16.52
40950,2013-09-03,16.26
40951,2013-09-03,16.11
40952,2013-09-03,16.3
40953,2013-09-03,16.88
40954,2013-09-03,17.48
40955,2013-09-03,17.73
40956,2013-09-03,18.98
40957,2013-09-03,19.96
40958,2013-09-03,20.23
40959,2013-09-03,21.64
40960,2013-09-03,21.42
40961,2013-09-03,21.58
40962,2013-09-03,21.4
40963,2013-09-03,21.0
40964,2013-09-03,20.27
40965,2013-09-03,19.51
40966,2013-09-03,19.28
40967,2013-09-03,19.08
40968,2013-09-03,18.45
40969,2013-09-04,17.56
40970,2013-09-04,17.12
40971,2013-09-04,16.68
40972,2013-09-04,16.34
40973,2013-09-04,15.35
40974,2013-09-04,14.54
40975,2013-09-04,14.19
40976,2013-09-04,15.05
40977,2013-09-04,16.23
40978,2013-09-04,18.83
40979,2013-09-04,21.17
40980,2013-09-04,22.54
40981,2013-09-04,23.71
40982,2013-09-04,23.22
40983,2013-09-04,23.8
40984,2013-09-04,24.67
40985,2013-09-04,24.35
40986,2013-09-04,23.73
40987,2013-09-04,22.79
40988,2013-09-04,21.37
40989,2013-09-04,20.53
40990,2013-09-04,19.27
40991,2013-09-04,18.57
40992,2013-09-04,17.89
40993,2013-09-05,16.36
40994,2013-09-05,15.74
40995,2013-09-05,15.0
40996,2013-09-05,14.64
40997,2013-09-05,14.05
40998,2013-09-05,13.73
40999,2013-09-05,12.85
41000,2013-09-05,12.76
41001,2013-09-05,16.14
41002,2013-09-05,19.34
41003,2013-09-05,21.88
41004,2013-09-05,24.04
41005,2013-09-05,25.4
41006,2013-09-05,26.15
41007,2013-09-05,26.53
41008,2013-09-05,27.16
41009,2013-09-05,27.25
41010,2013-09-05,26.27
41011,2013-09-05,25.39
41012,2013-09-05,23.99
41013,2013-09-05,22.97
41014,2013-09-05,21.54
41015,2013-09-05,20.15
41016,2013-09-05,19.42
41017,2013-09-06,18.49
41018,2013-09-06,17.8
41019,2013-09-06,17.08
41020,2013-09-06,16.77
41021,2013-09-06,15.7
41022,2013-09-06,13.51
41023,2013-09-06,14.46
41024,2013-09-06,15.73
41025,2013-09-06,18.87
41026,2013-09-06,20.46
41027,2013-09-06,22.95
41028,2013-09-06,24.77
41029,2013-09-06,25.45
41030,2013-09-06,26.59
41031,2013-09-06,27.19
41032,2013-09-06,27.48
41033,2013-09-06,27.59
41034,2013-09-06,27.28
41035,2013-09-06,26.85
41036,2013-09-06,24.87
41037,2013-09-06,23.1
41038,2013-09-06,21.74
41039,2013-09-06,21.11
41040,2013-09-06,20.16
41041,2013-09-07,19.29
41042,2013-09-07,18.64
41043,2013-09-07,17.65
41044,2013-09-07,17.82
41045,2013-09-07,15.75
41046,2013-09-07,14.55
41047,2013-09-07,13.32
41048,2013-09-07,16.21
41049,2013-09-07,18.39
41050,2013-09-07,21.0
41051,2013-09-07,23.21
41052,2013-09-07,25.81
41053,2013-09-07,27.78
41054,2013-09-07,28.83
